"Hummelsbütteler Landstr.";"2 / 70";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Hummelsbütteler Landstr.";"63 / 155";"Fuhlsbüttel";431;22339;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Hummelsbütteler Landstr.";"72 / 160";"Fuhlsbüttel";431;22339;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Hummelsbütteler Markt";"1 / 23";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbütteler Markt";"2 / 40";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbütteler Weg";"1 / 65";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbütteler Weg";"2 / 86";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbüttler Dorfstraße";"1 / 23";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbüttler Dorfstraße";"2 / 20";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbüttler Hauptstr.";"1 / 107";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelsbüttler Hauptstr.";"2 / 108";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Hummelstieg";"1 / 1";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Hummelstieg";"4 / 10a";"Rissen";227;22559;7;"Blankenese / Sülldorf / Rissen"
"Hummelweg";"1 / 17";"Billstedt";130;22115;6;"Billstedt-Süd"
"Hummelweg";"2 / 16";"Billstedt";130;22115;6;"Billstedt-Süd"
"Humperdinckweg";"1 / 35";"Bahrenfeld";216;22761;2;"Altona-Nord / Bahrenfeld-Ost"
"Humperdinckweg";"14 / 16";"Bahrenfeld";216;22761;2;"Altona-Nord / Bahrenfeld-Ost"
"Hundtstraße";"2 / 18";"Wandsbek";508;22047;1;"Eilbek, Wandsbek"
"Hundtstraße";"3 / 19";"Wandsbek";508;22047;1;"Eilbek, Wandsbek"
"Hünefeldstraße";"2 / 26";"Tonndorf";513;22045;2;"Marienthal, Jenfeld, Tonndorf"
"Hünefeldstraße";"3a / 29";"Tonndorf";513;22045;2;"Marienthal, Jenfeld, Tonndorf"
"Hürthweg";"1 / 5";"Langenhorn";432;22415;7;"Langenhorn"
"Hürthweg";"2 / 8";"Langenhorn";432;22415;7;"Langenhorn"
"Husarenhof";"1 / 21b";"Marienthal";510;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Husarenhof";"2 / 18d";"Marienthal";510;22043;2;"Marienthal, Jenfeld, Tonndorf"
"Husumer Straße";"1 / 21";"Hoheluft-Ost";402;20251;1;"Hoheluft-Ost / Eppendorf"
"Husumer Straße";"2 / 18";"Hoheluft-Ost";402;20251;1;"Hoheluft-Ost / Eppendorf"
"Husumer Straße";"22 / 44";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Husumer Straße";"23 / 37";"Eppendorf";403;20249;1;"Hoheluft-Ost / Eppendorf"
"Huswedelweg";"1 / 15";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Huswedelweg";"2 / 16";"Wellingsbüttel";517;22391;5;"Wellingsbüttel, Sasel"
"Hütten";"2 - 119";"Neustadt";106;20355;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Huulfeld";"2 / 14";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huulfeld";"3 / 11";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huulkamp";"1 / 37g";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huulkamp";"6 / 48";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huusbarg";"2 / 94";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huusbarg";"7 / 89";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huusbargstieg";"1 / 75";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huusbargstieg";"4 / 44";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huuskoppel";"1 / 79";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huuskoppel";"6 / 100a";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huuskoppelstieg";"1 / 9";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Huuskoppelstieg";"2 / 8";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Ibsenweg";"1 / 5";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Ibsenweg";"2 / 52";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Ida-Boy-Ed-Straße";"1 / 15";"Bergedorf";603;21029;4;"Bergedorf II"
"Ida-Boy-Ed-Straße";"2 / 28";"Bergedorf";603;21029;4;"Bergedorf II"
"Ida-Ehre-Platz";"1 / 11";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Ida-Ehre-Platz";"2 / 14";"Hamburg-Altstadt";101;20095;1;"Hamburg-Altstadt, HafenCity, Neustadt, St. Pauli"
"Ifflandstraße";"4 / 92";"Hohenfelde";416;22087;4;"Uhlenhorst / Hohenfelde"
"Ifflandstraße";"21 / 87";"Hohenfelde";416;22087;4;"Uhlenhorst / Hohenfelde"
"Igelgrund";"1 / 7";"Neugraben-Fischbek";715;21149;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Igelgrund";"2 / 4";"Neugraben-Fischbek";715;21149;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Igelweg";"1 / 13";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Igelweg";"2 / 14";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Ihlestraße";"2a / 38c";"Billstedt";130;22119;5;"Billstedt-Nord"
"Ihlestraße";"7 / 41";"Billstedt";130;22119;5;"Billstedt-Nord"
"Iland";"2 / 52";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Iland";"29 / 33";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Ilandkoppel";"1 / 37";"Ohlsdorf";430;22337;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Ilandkoppel";"2 / 68";"Ohlsdorf";430;22337;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Ilenbrook";"1 / 11";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Ilenbrook";"2 / 24";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Ilenbuller";"1 / 7";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Ilenbuller";"2 / 8";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Ilenkamp";"1 / 5b";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Ilenkamp";"2 / 10";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Ilenkruut";"1 / 59";"Bramfeld";515;22179;4;"Bramfeld-Süd, Steilshoop"
"Ilenkruut";"2 / 60";"Bramfeld";515;22179;4;"Bramfeld-Süd, Steilshoop"
"Ilenwisch";"1 / 43a";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Ilenwisch";"2 / 26";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Ilextwiete";"1 / 7";"Horn";128;22111;4;"Horn"
"Ilextwiete";"2 / 6";"Horn";128;22111;4;"Horn"
"Ilexweg";"1 / 11";"Horn";128;22111;4;"Horn"
"Ilexweg";"2 / 8";"Horn";128;22111;4;"Horn"
"Ilkstraat";"1 / 73";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Ilkstraat";"2 / 72";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"Illerweg";"1 / 25";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Illerweg";"2 / 22";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Illiesweg";"1 / 11";"Steilshoop";516;22309;4;"Bramfeld-Süd, Steilshoop"
"Illiesweg";"2 / 10";"Steilshoop";516;22309;4;"Bramfeld-Süd, Steilshoop"
"Iloh";"1 / 3";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Iloh";"2 / 8";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Ilse-Fromm-Michaels-Weg";"1 / 15";"Othmarschen";219;22763;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Ilse-Fromm-Michaels-Weg";"2 / 4";"Othmarschen";219;22763;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Ilsenburger Weg";"1 / 3";"Niendorf";318;22455;5;"Niendorf"
"Ilsenburger Weg";"2 / 22";"Niendorf";318;22455;5;"Niendorf"
"Ilsenweg";"1a / 21";"Sasel";518;22395;5;"Wellingsbüttel, Sasel"
"Ilsenweg";"2 / 40";"Sasel";518;22395;5;"Wellingsbüttel, Sasel"
"Iltisstieg";"1 / 9";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Iltisstieg";"2 / 14";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Ilzweg";"1 / 17";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Ilzweg";"2 / 2";"Sasel";518;22393;5;"Wellingsbüttel, Sasel"
"Im Allhorn";"1 / 49";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Allhorn";"2 / 68";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Alten Dorfe";"20 / 60";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Alten Dorfe";"23 / 65";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Alten Nincop";"1 / 9";"Neuenfelde";717;21129;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Im Alten Nincop";"10 / 10";"Neuenfelde";717;21129;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Im Berge";"1 / 49a";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Berge";"6 / 54";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Busch";"1 / 35";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Busch";"8 / 28";"Wohldorf-Ohlstedt";523;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Dahlen";"1 / 17";"Eißendorf";710;21077;4;"Eißendorf"
"Im Dahlen";"2 / 12d";"Eißendorf";710;21077;4;"Eißendorf"
"Im Ellernbusch";"1 / 59";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Ellernbusch";"10 / 78";"Duvenstedt";522;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Fliederbusch";"1 / 39";"Iserbrook";225;22589;6;"Osdorf / Nienstedten / Iserbrook"
"Im Fliederbusch";"2 / 38";"Iserbrook";225;22589;6;"Osdorf / Nienstedten / Iserbrook"
"Im Gehölz";"1 / 21";"Eimsbüttel";305;20255;2;"Eimsbüttel-Süd / Hoheluft-West"
"Im Gehölz";"2 / 6";"Eimsbüttel";305;20255;2;"Eimsbüttel-Süd / Hoheluft-West"
"Im Ginsterbusch";"1 / 51a";"Schnelsen";319;22457;6;"Schnelsen"
"Im Ginsterbusch";"2 / 50";"Schnelsen";319;22457;6;"Schnelsen"
"Im Grünen Grunde";"1 - 26";"Ohlsdorf";430;22337;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Im Hag";"1 / 39";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Im Hag";"2 / 64";"Bahrenfeld";217;22607;4;"Bahrenfeld-West / GroßFlottbek / Othmarschen"
"Im Hain";"4 / 14";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Holderstrauch";"1 / 33";"Schnelsen";319;22457;6;"Schnelsen"
"Im Holderstrauch";"2 / 42";"Schnelsen";319;22457;6;"Schnelsen"
"Im Keil";"1 / 11";"Eidelstedt";320;22523;7;"Eidelstedt"
"Im Keil";"2 / 14";"Eidelstedt";320;22523;7;"Eidelstedt"
"Im Kohlhof";"1 / 19";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Kohlhof";"2 / 50";"Lemsahl-Mellingstedt";521;22397;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Meienthun";"1a / 33";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Meienthun";"4a / 22b";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Mullsen";"1 / 41b";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Im Mullsen";"10 / 106";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Im Neugrabener Dorf";"9 / 91";"Neugraben-Fischbek";715;21147;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Im Neugrabener Dorf";"24a / 88";"Neugraben-Fischbek";715;21147;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"Im Regestall";"1 / 53";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Regestall";"46 / 50";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Ring";"1a / 37";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Im Ring";"2 / 32";"Fuhlsbüttel";431;22335;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"Im Rühmt";"1 / 1a";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Im Rühmt";"2 / 36";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Im Rühmt";"31 / 35d";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Im Rühmt";"38 / 50";"Rahlstedt";526;22145;8;"Rahlstedt-Nord"
"Im Schönenfelde";"1 / 95";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Im Schönenfelde";"2 / 56";"Wilhelmsburg";136;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Im Soll";"1 / 53";"Bramfeld";515;22179;4;"Bramfeld-Süd, Steilshoop"
"Im Soll";"4 / 50";"Bramfeld";515;22179;4;"Bramfeld-Süd, Steilshoop"
"Im Sonnentau";"1 / 7";"Langenhorn";432;22417;7;"Langenhorn"
"Im Sonnentau";"2 / 32";"Langenhorn";432;22417;7;"Langenhorn"
"Im Sorenfelde";"1 / 33d";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Sorenfelde";"2 / 40";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Im Stubben";"1 / 19";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Im Stubben";"2 / 10";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"Im Tale";"1 / 39";"Eppendorf";405;20251;1;"Hoheluft-Ost / Eppendorf"
"Im Tale";"4 / 24";"Eppendorf";405;20251;1;"Hoheluft-Ost / Eppendorf"
"Im Torfmoos";"1 / 39";"Langenhorn";432;22417;7;"Langenhorn"
"Im Torfmoos";"2 / 14";"Langenhorn";432;22417;7;"Langenhorn"
"Im Wiesengrund";"7 / 67";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Im Wiesengrund";"56 / 72";"Rahlstedt";526;22147;8;"Rahlstedt-Nord"
"Im Winkel";"2 / 12";"Eppendorf";405;20251;1;"Hoheluft-Ost / Eppendorf"
"Im Winkel";"3 / 23";"Eppendorf";405;20251;1;"Hoheluft-Ost / Eppendorf"
"Imbekstieg";"1 / 75";"Stellingen";321;22527;8;"Stellingen"
"Imbekstieg";"2 / 74";"Stellingen";321;22527;8;"Stellingen"
"Immanuelplatz";"1 / 19";"Veddel";134;20539;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Immanuelstieg";"1 / 5";"Veddel";134;20539;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Immanuelstieg";"2 / 8";"Veddel";134;20539;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Immenbarg";"1 / 31";"Langenhorn";432;22417;7;"Langenhorn"
"Immenbarg";"6 / 60";"Langenhorn";432;22417;7;"Langenhorn"
"Immenbecker Weg";"1 / 25";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Immenbecker Weg";"4a / 24b";"Neugraben-Fischbek";715;21149;8;"Neugraben-Fischbek/West"
"Immenbusch";"1 / 83";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Immenbusch";"2 / 92";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Immenhof";"2 / 34";"Uhlenhorst";415;22087;4;"Uhlenhorst / Hohenfelde"
"Immenhof";"11 / 37";"Uhlenhorst";415;22087;4;"Uhlenhorst / Hohenfelde"
"Immenhorstweg";"1 / 119";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Immenhorstweg";"26 / 108a";"Bergstedt";524;22395;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Immenhöven";"1 / 55";"Langenhorn";432;22417;7;"Langenhorn"
"Immenhöven";"2 / 48";"Langenhorn";432;22417;7;"Langenhorn"
"Immenkamp";"1 / 17";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Immenkamp";"2 / 26";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"Immenkoppel";"1 / 23";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenkoppel";"2 / 88";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenredder";"1 / 37";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenredder";"2 / 90";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenschuur";"8 / 76";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Immenschuur";"9a / 77";"Volksdorf";525;22359;7;"Lemsahl-Mellingstedt, Duvenstedt, Wohldorf-Ohlstedt, Bergstedt, Volksdorf"
"Immenseeweg";"1a / 15f";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Immenseeweg";"4a / 14h";"Rahlstedt";526;22149;9;"Rahlstedt-Süd"
"Immenstieg";"1 / 3";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenstieg";"2 / 4";"Hummelsbüttel";520;22339;6;"Poppenbüttel, Hummelsbüttel"
"Immenweide";"1 / 101";"Eidelstedt";320;22523;7;"Eidelstedt"
"Immenweide";"10 / 86";"Eidelstedt";320;22523;7;"Eidelstedt"
"Immergrünweg";"1 / 9";"Wandsbek";509;22049;1;"Eilbek, Wandsbek"
"Immergrünweg";"2 / 14";"Wandsbek";509;22049;1;"Eilbek, Wandsbek"
"Immermannstraße";"1 / 7";"Altona-Nord";210;22765;2;"Altona-Nord / Bahrenfeld-Ost"
"Immermannstraße";"6 / 14";"Altona-Nord";210;22765;2;"Altona-Nord / Bahrenfeld-Ost"
"Imstedt";"1a / 49";"Barmbek-Süd";419;22083;4;"Uhlenhorst / Hohenfelde"
"Imstedt";"2 / 56";"Barmbek-Süd";419;22083;4;"Uhlenhorst / Hohenfelde"
"In de Bans";"1a / 5c";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"In de Bans";"2a / 12";"Marmstorf";709;21077;3;"Rönneburg, Langenbek, Sinstorf, Marmstorf"
"In de Bargen";"2 / 10";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"In de Bargen";"31 / 51";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"In de Bargen";"59 / 59";"Rissen";227;22587;7;"Blankenese / Sülldorf / Rissen"
"In de Bost";"1 / 39";"Nienstedten";222;22587;6;"Osdorf / Nienstedten / Iserbrook"
"In de Bost";"2 / 22";"Nienstedten";222;22587;6;"Osdorf / Nienstedten / Iserbrook"
"In de Huuk";"8a / 8c";"Wilhelmsburg";135;21109;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"In de Krümm";"1 / 19";"Neugraben-Fischbek";715;21147;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"In de Krümm";"2 / 50";"Neugraben-Fischbek";715;21147;6;"Neugraben-Fischbek/Ost, Moorburg, Altenwerder, Francop, Neuenfelde, Cranz"
"In de Wisch";"2 / 16";"Kirchwerder";607;21037;6;"Vierlande II / Marschlande"
"In den Hörsten";"1 / 23";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"In den Hörsten";"2 / 22";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"In den Saal";"1 / 7";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"In den Saal";"2 / 22";"Farmsen-Berne";514;22159;3;"Farmsen-Berne, Bramfeld-Nord"
"In der Alten Forst";"1 / 1e";"Eißendorf";710;21077;4;"Eißendorf"
"In der Alten Forst";"4 / 10";"Eißendorf";710;21077;4;"Eißendorf"
"In der Hörn";"1 / 57";"Bergedorf";602;21035;3;"Lohbrügge III / Bergedorf I"
"In der Hörn";"2 / 56";"Bergedorf";602;21035;3;"Lohbrügge III / Bergedorf I"
"In der Masch";"1 / 7";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"In der Masch";"2 / 8";"Groß Borstel";406;22453;2;"Groß Borstel / Alsterdorf / Ohlsdorf / Fuhlsbüttel"
"In der Niederung";"8 / 46";"Wandsbek";509;22047;1;"Eilbek, Wandsbek"
"In der Niederung";"9a / 39";"Wandsbek";509;22047;1;"Eilbek, Wandsbek"
"In der Ohe-Nord";"2 / 22";"Neuengamme";606;21037;5;"Vierlande I"
"In der Ohe-Nord";"3 / 21";"Neuengamme";606;21037;5;"Vierlande I"
"In der Ohe-Süd";"1 / 3";"Neuengamme";606;21037;5;"Vierlande I"
"In der Ohe-Süd";"4 / 16";"Neuengamme";606;21037;5;"Vierlande I"
"In der Schlucht";"1 / 19";"Eißendorf";710;21073;4;"Eißendorf"
"In der Schlucht";"12 / 12";"Eißendorf";710;21073;4;"Eißendorf"
"In der Schneise";"1 / 11a";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"In der Schneise";"2 / 4";"Poppenbüttel";519;22399;6;"Poppenbüttel, Hummelsbüttel"
"In der Weide";"8 / 72";"Spadenland";614;21037;6;"Vierlande II / Marschlande"
"In der Weide";"19 / 31";"Spadenland";614;21037;6;"Vierlande II / Marschlande"
"In der Wiek";"12 / 14";"Osdorf";221;22549;6;"Osdorf / Nienstedten / Iserbrook"
"Indiastraße";"3 / 3";"Kleiner Grasbrook";138;20457;7;"Veddel, Wilhelmsburg-Ost, Kleiner Grasbrook"
"Industriestraße";"55 / 137";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Industriestraße";"62 / 136";"Wilhelmsburg";137;21107;8;"Wilhelmsburg-West, Steinwerder, Waltershof, Finkenwerder, Neuwerk"
"Ingwersens Weg";"1 / 5";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Ingwersens Weg";"2 / 6";"Blankenese";223;22587;7;"Blankenese / Sülldorf / Rissen"
"Innocentiastraße";"1 / 21";"Harvestehude";314;20149;3;"Rotherbaum / Harvestehude"
"Innocentiastraße";"2 / 22";"Harvestehude";314;20149;3;"Rotherbaum / Harvestehude"
"Innocentiastraße";"23 / 51";"Harvestehude";314;20144;3;"Rotherbaum / Harvestehude"
"Innocentiastraße";"26 / 82";"Harvestehude";314;20144;3;"Rotherbaum / Harvestehude"
